id,parent,name,level,question
599,,Malaita,0,634200919
591,,Rennell and Bellona,0,634200919
595,,Temotu,0,634200919
596,,Western,0,634200919
594,,Central,0,634200919
597,,Choiseul,0,634200919
592,,Guadalcanal,0,634200919
598,,Honiara,0,634200919
600,,Isabel,0,634200919
593,,Makira and Ulawa,0,634200919
735,593.0,National Secondary School,1,634200919
138,593.0,Early Childhood Education Center,1,634200919
136,593.0,Community High School,1,634200919
1533,600.0,Rural Training Centre,1,634200919
723,600.0,Provincial Secondary School,1,634200919
12,600.0,Primary School,1,634200919
10,600.0,Early Childhood Education Center,1,634200919
24,600.0,Community High School,1,634200919
126,598.0,Rural Training Centre,1,634200919
2304,598.0,Provincial Secondary School,1,634200919
36,598.0,Primary School,1,634200919
1648,598.0,National Secondary School,1,634200919
14,598.0,Early Childhood Education Center,1,634200919
123,598.0,Community High School,1,634200919
466,592.0,Secondary School,1,634200919
103,592.0,Rural Training Centre,1,634200919
541,592.0,Provincial Secondary School,1,634200919
43,592.0,Primary School,1,634200919
105,592.0,National Secondary School,1,634200919
2,592.0,Early Childhood Education Center,1,634200919
49,592.0,Community High School,1,634200919
636,597.0,Secondary School,1,634200919
1549,597.0,Rural Training Centre,1,634200919
337,597.0,Provincial Secondary School,1,634200919
119,597.0,Primary School,1,634200919
2303,591.0,Provincial Secondary School,1,634200919
547,591.0,Primary School,1,634200919
545,591.0,Early Childhood Education Center,1,634200919
890,591.0,Community High School,1,634200919
607,599.0,Rural Training Centre,1,634200919
722,599.0,Provincial Secondary School,1,634200919
6,599.0,Primary School,1,634200919
556,599.0,National Secondary School,1,634200919
32,599.0,Early Childhood Education Center,1,634200919
4,599.0,Community High School,1,634200919
724,593.0,Rural Training Centre,1,634200919
1641,593.0,Provincial Secondary School,1,634200919
445,593.0,Primary School,1,634200919
219,594.0,Primary School,1,634200919
536,594.0,Provincial Secondary School,1,634200919
538,594.0,Rural Training Centre,1,634200919
221,594.0,Community High School,1,634200919
96,594.0,Early Childhood Education Center,1,634200919
744,596.0,Rural Training Centre,1,634200919
732,596.0,Provincial Secondary School,1,634200919
20,597.0,Early Childhood Education Center,1,634200919
34,596.0,Primary School,1,634200919
193,597.0,Community High School,1,634200919
350,596.0,National Secondary School,1,634200919
108,596.0,Early Childhood Education Center,1,634200919
113,596.0,Community High School,1,634200919
1170,595.0,Rural Training Centre,1,634200919
1168,595.0,Provincial Secondary School,1,634200919
131,595.0,Primary School,1,634200919
17,595.0,Early Childhood Education Center,1,634200919
228,595.0,Community High School,1,634200919
725,591.0,Rural Training Centre,1,634200919
2283,219.0,Nautuha Primary,2,634200919
2850,219.0,New Vunuha Primary,2,634200919
733,219.0,Not available,2,634200919
691,219.0,Paibeta CHS ,2,634200919
1828,219.0,Paposi Primary,2,634200919
1251,219.0,Polomuhu CHS ,2,634200919
1865,219.0,Ravusodukosi Primary,2,634200919
246,219.0,Salesapa Primary,2,634200919
934,219.0,Silas Primary,2,634200919
950,219.0,Siro CHS,2,634200919
1291,219.0,Soso Primary,2,634200919
2821,219.0,Voloa Primary School,2,634200919
869,219.0,Vura Primary,2,634200919
995,219.0,Yandina CHS,2,634200919
811,49.0,Bubunuhu CHS,2,634200919
1448,221.0,Belaga CHS,2,634200919
220,221.0,Binusa/Vatilau CHS,2,634200919
490,221.0,Dala CHS,2,634200919
1109,221.0,Dota CHS,2,634200919
2492,221.0,Fly Harbour CHS,2,634200919
1537,221.0,Gela Ilau CHS,2,634200919
2036,221.0,Hae CHS,2,634200919
376,221.0,Halavo CHS,2,634200919
965,221.0,Kalaka CHS,2,634200919
1550,221.0,Leitongo CHS,2,634200919
2212,221.0,Louna CHS,2,634200919
1071,221.0,Macmahon CHS,2,634200919
1231,221.0,Marvin Memorial CHS,2,634200919
1558,221.0,Not available,2,634200919
1093,221.0,Nukufero CHS,2,634200919
689,221.0,Paibeta CHS,2,634200919
1243,221.0,Pokilo CHS,2,634200919
1249,221.0,Polomuhu CHS,2,634200919
2110,221.0,Rara CHS,2,634200919
2232,221.0,Ravadi CHS,2,634200919
948,221.0,Siro CHS,2,634200919
1631,221.0,Taroniara CHS,2,634200919
877,221.0,Vuranimala CHS,2,634200919
1470,221.0,Vuturua CHS,2,634200919
994,221.0,Yandina CHS,2,634200919
95,96.0,Belaga ECE,2,634200919
2150,96.0,Bokolonga ECCE,2,634200919
1901,96.0,Boromole Kindergarten,2,634200919
601,96.0,Dota Kindergarten,2,634200919
2037,96.0,Hae ECCE,2,634200919
378,96.0,Halavo kindergarten,2,634200919
2632,96.0,Koilovala Kindergarten,2,634200919
271,96.0,Leitongo Kindy,2,634200919
1161,96.0,Louna Kindy,2,634200919
1073,96.0,Macmahon Kindergarten,2,634200919
1229,96.0,Marvin Kindy,2,634200919
1770,96.0,Nagotano Kindergarten,2,634200919
2848,96.0,New Vunuha Kindy,2,634200919
1284,96.0,Nofokese Kindy,2,634200919
1559,96.0,Not available,2,634200919
693,96.0,Paibeta ECE,2,634200919
1827,96.0,Paposi ECE,2,634200919
1245,96.0,Pokilo Kindergarten,2,634200919
2608,96.0,Polomuhu Kindergarten,2,634200919
2112,96.0,Rara ECCE,2,634200919
932,96.0,Silas Memorial ECE,2,634200919
1120,96.0,Siro Coummunity Kindy,2,634200919
1633,96.0,Taroniara Kindergarten,2,634200919
879,96.0,Vuranimala Kindergarten,2,634200919
1471,96.0,Vuturua ECE,2,634200919
996,96.0,Yandina Kindergarten,2,634200919
1449,219.0,Belaga CHS,2,634200919
218,219.0,Binusa/Vatilau CHS,2,634200919
2151,219.0,Bokolonga Primary,2,634200919
1899,219.0,Bonarogu Primary,2,634200919
1902,219.0,Boromole Primary,2,634200919
492,219.0,Dala CHS,2,634200919
1100,219.0,Dende Primary,2,634200919
1150,219.0,Ghole Primary,2,634200919
675,219.0,Ha'a Primary School,2,634200919
374,219.0,Halavo CHS,2,634200919
435,219.0,Haroro Primary,2,634200919
758,219.0,Henry Koga Memorial School,2,634200919
966,219.0,Kalaka CHS,2,634200919
2634,219.0,Koilovala Primary,2,634200919
1771,219.0,Nagotano Primary,2,634200919
535,536.0,Not available,2,634200919
942,536.0,Siota PSS,2,634200919
537,538.0,Not available,2,634200919
1295,538.0,St Alberts RTC,2,634200919
2147,193.0,Boe CHS,2,634200919
234,193.0,Katupika CHS,2,634200919
192,193.0,Konamana CHS,2,634200919
346,193.0,Kukele CHS,2,634200919
1650,193.0,Not available,2,634200919
1089,193.0,Nukiki CHS,2,634200919
2599,193.0,Ogho CHS,2,634200919
1350,193.0,Panarui CHS,2,634200919
1358,193.0,Pangobiru CHS,2,634200919
1359,193.0,Pangoe CHS,2,634200919
1824,193.0,Papara CHS,2,634200919
1708,193.0,Pirakamae CHS,2,634200919
895,193.0,Puzivai CHS,2,634200919
1928,193.0,Sasamunga CHS,2,634200919
1528,193.0,Soranamola CHS,2,634200919
2824,193.0,Voza CHS,2,634200919
875,193.0,Vurango CHS,2,634200919
1473,193.0,Wagina CHS,2,634200919
2512,20.0,Arariki ECE,2,634200919
2362,20.0,Bangara seqa Kindy,2,634200919
2148,20.0,Boe Kindergarten,2,634200919
1900,20.0,Borokuni Kindy,2,634200919
333,20.0,Chivoko Kindergarten,2,634200919
964,20.0,Kakasa Kindy,2,634200919
281,20.0,Lengatura Kindy,2,634200919
19,20.0,Levaleva Kindergarten,2,634200919
1764,20.0,Nabusasa Kindergarten,2,634200919
1649,20.0,Not available,2,634200919
1081,20.0,Nuatambu Kindy,2,634200919
1091,20.0,Nukiki Kindergarten,2,634200919
2600,20.0,Ogho Kindergarten,2,634200919
1352,20.0,Panarui Kindergarten,2,634200919
1826,20.0,Papara kindergarten,2,634200919
1829,20.0,Paqoe Zone 1 Kindergarten,2,634200919
894,20.0,Purina Bangara Kindy,2,634200919
1778,20.0,Ruruvai Kindergarten,2,634200919
243,20.0,Salakana Kindergarten,2,634200919
1923,20.0,Saqigae Kindy,2,634200919
1930,20.0,Sasamunga Kindergarten,2,634200919
2722,20.0,Sepa Kindergarten,2,634200919
171,20.0,St Francisco Kindy,2,634200919
633,20.0,St Joseph Moli Kindergarten,2,634200919
553,20.0,Susuka Kindy,2,634200919
747,20.0,Tagi Kindy,2,634200919
2005,20.0,Tuzu Kindergarten,2,634200919
2826,20.0,Voza Kindy,2,634200919
1474,20.0,Wagina Kindergarten,2,634200919
1303,119.0,Anata Primary,2,634200919
2361,119.0,Bangara Primary,2,634200919
2149,119.0,Boeboe Primary,2,634200919
951,119.0,Buki Primary,2,634200919
334,119.0,Chivoko Primary,2,634200919
602,119.0,Dudurava Primary,2,634200919
118,119.0,Jare Primary School,2,634200919
1387,119.0,Jengunu Primary,2,634200919
1760,119.0,Kaqamama Primary,2,634200919
235,119.0,Katurasele Primary,2,634200919
1118,119.0,Koloe Primary,2,634200919
347,119.0,Kukele CHS,2,634200919
348,119.0,Kuku Primary,2,634200919
283,119.0,Lengatura Primary,2,634200919
1171,119.0,Lukuvaru Primary,2,634200919
1765,119.0,Nabusasa Primary,2,634200919
625,119.0,Nikumaroro Primary,2,634200919
1651,119.0,Not available,2,634200919
1351,119.0,Panarui CHS,2,634200919
1823,119.0,Pangoe CHS ,2,634200919
1825,119.0,Papara CHS ,2,634200919
1709,119.0,Pirakamae CHS,2,634200919
1247,119.0,Polo Primary,2,634200919
2616,119.0,Porana Primary,2,634200919
2620,119.0,Poroporo Primary,2,634200919
891,119.0,Posarae Primary,2,634200919
896,119.0,Puzival CHS,2,634200919
897,119.0,Qoqala Primary,2,634200919
2122,119.0,Rarakisi Primary,2,634200919
1779,119.0,Ruruvai Primary,2,634200919
244,119.0,Salakana Primary,2,634200919
1924,119.0,Saqigae Primary,2,634200919
1929,119.0,Sasamunga CHS,2,634200919
1932,119.0,Searme Primary,2,634200919
2723,119.0,Sepa Primary,2,634200919
2424,119.0,Soranamola CHS,2,634200919
2823,119.0,St Anthony Voruvoru Primary School,2,634200919
634,119.0,St Joseph Moli Primary,2,634200919
313,119.0,St Martin's Tutu Primary,2,634200919
554,119.0,Susuka Primary,2,634200919
748,119.0,Tagibangara Primary,2,634200919
2343,119.0,Taora Primary School,2,634200919
2347,119.0,Tarama Primary,2,634200919
1629,119.0,Taro Primary,2,634200919
2051,119.0,Titiana/Lituni Primary,2,634200919
1266,119.0,Varuga Primary,2,634200919
2825,119.0,Voza CHS,2,634200919
1472,119.0,Wagina CHS,2,634200919
1000,119.0,Zaru Primary,2,634200919
336,337.0,Choiseul Bay PSS,2,634200919
291,337.0,Not available,2,634200919
1548,1549.0,Lauru RTC,2,634200919
2416,1549.0,Not available,2,634200919
2422,636.0,Not available,2,634200919
635,636.0,St Joseph Moli Secondary,2,634200919
1997,49.0,AO CHS,2,634200919
661,49.0,Aruligo CHS,2,634200919
1893,49.0,BOLALE CHS,2,634200919
2553,49.0,Babanakira CHS,2,634200919
97,49.0,Belaha CHS,2,634200919
106,49.0,Betivatu CHS,2,634200919
807,49.0,Bubukolo CHS,2,634200919
959,49.0,Burns Creek CHS,2,634200919
330,49.0,Chapuria CHS,2,634200919
1152,49.0,GHOMBUA CHS,2,634200919
1142,49.0,Ghaobata CHS,2,634200919
2898,49.0,Gospel Light CHS,2,634200919
2630,49.0,Kobito CHS,2,634200919
1117,49.0,Kolobaubau CHS,2,634200919
341,49.0,Kopiu CHS,2,634200919
618,49.0,Kulu CHS,2,634200919
621,49.0,Kuma CHS,2,634200919
526,49.0,LALOATO CHS,2,634200919
1061,49.0,LUNGA CHS,2,634200919
530,49.0,Lambi CHS,2,634200919
2208,49.0,Longu Kaoka CHS,2,634200919
1172,49.0,Luluga CHS,2,634200919
1323,49.0,MAKARUKA CHS,2,634200919
782,49.0,MARARA CHS,2,634200919
1415,49.0,MBOENI CHS,2,634200919
623,49.0,NGUVIA CHS,2,634200919
1095,49.0,NUMBU CHS,2,634200919
2852,49.0,Ngalibiu CHS,2,634200919
1645,49.0,Not available,2,634200919
893,49.0,POTAU CHS,2,634200919
1235,49.0,Pitukoli CHS,2,634200919
2229,49.0,Rate CHS (Guadalcanal),2,634200919
2300,49.0,Sanalumu CHS,2,634200919
946,49.0,Sir Jacob Vouza CHS (Kaotave),2,634200919
167,49.0,St Francis Vaturanga CHS,2,634200919
53,49.0,TAMLAN CHS,2,634200919
1437,49.0,TURARANA CHS,2,634200919
48,49.0,Tamboko CHS,2,634200919
1639,49.0,Tau CHS,2,634200919
721,49.0,Tenakoga CHS,2,634200919
2044,49.0,Tiaro CHS,2,634200919
86,49.0,Tolunatete (SUSU) CHS,2,634200919
472,49.0,VISALE CHS,2,634200919
498,49.0,WANDERER BAY CHS,2,634200919
2514,2.0,Areatakiki Kindy,2,634200919
354,2.0,Aruligo Kindy,2,634200919
99,2.0,Belaha Kindergarten,2,634200919
803,2.0,Bouna Kindy,2,634200919
809,2.0,Bubukolo Kindergarten,2,634200919
960,2.0,Burns Creek Kindergarten,2,634200919
1,2.0,Fox Bay Kindy,2,634200919
1144,2.0,Ghaobata Kindergarten,2,634200919
1154,2.0,Ghombua Kindergarten,2,634200919
1156,2.0,Ghove Kindy,2,634200919
439,2.0,Hauale Kindy,2,634200919
568,2.0,Hulavu Kindy,2,634200919
117,2.0,Jamie Clark Memorial Kindergarten,2,634200919
1391,2.0,Jeta Memorial Kindergarten,2,634200919
2070,2.0,Kaekae kindergarten,2,634200919
1111,2.0,Koli Kindergarten,2,634200919
1113,2.0,Kolina Kindy,2,634200919
191,2.0,Komuporo Kindergarten,2,634200919
619,2.0,Kulu Kindy,2,634200919
2455,2.0,Kuma ECE,2,634200919
161,2.0,Labungasi Kindy,2,634200919
532,2.0,Lambi Kindergarten,2,634200919
273,2.0,Lele Kindergarten,2,634200919
1065,2.0,Lunga Kindy,2,634200919
1325,2.0,Makaruka Kindergarten,2,634200919
2657,2.0,Malagheti Kindergarten,2,634200919
783,2.0,Marara Kindergarten,2,634200919
2694,2.0,Matanunughu Kobuale Kindy,2,634200919
1401,2.0,Mataruka Kindy,2,634200919
1405,2.0,Mbalasuna Kindy,2,634200919
1918,2.0,Namoraoni Cosmos Kindy,2,634200919
974,2.0,Nangali Kindergarten,2,634200919
912,2.0,Ngalimbiu Kindy,2,634200919
914,2.0,Ngalimera Kindergarten,2,634200919
916,2.0,Ngalipapa Kindy,2,634200919
624,2.0,Nguvia Kindergarten,2,634200919
2418,2.0,Not available,2,634200919
1097,2.0,Numbu Kindergarten,2,634200919
40,2.0,Oa Kindy,2,634200919
41,2.0,Obo Obo Kindy,2,634200919
892,2.0,Potau (Nazareth Kindergarten),2,634200919
2230,2.0,RATE Kindergarten,2,634200919
1462,2.0,Riverside Kindy Burnscreek,2,634200919
982,2.0,Roroni Kindergarten,2,634200919
247,2.0,Sali Kindergarten,2,634200919
2721,2.0,Selwyn College Kindergarten,2,634200919
169,2.0,St Francis Vaturanga Kindy,2,634200919
1655,2.0,Sughu Kindergarten,2,634200919
1661,2.0,Sumate Kindy,2,634200919
552,2.0,Susu Kindergarten,2,634200919
1569,2.0,Talaura Kindy,2,634200919
50,2.0,Tamboko CHS,2,634200919
51,2.0,Tamboko Kindergarten,2,634200919
2536,2.0,Tenakoga ECE,2,634200919
1367,2.0,Tetupa Kindergarten,2,634200919
1421,2.0,Tulahi Kindy,2,634200919
1425,2.0,Tumurora Kindergarten,2,634200919
1439,2.0,Turarana Kindergarten,2,634200919
793,2.0,Urahai Valley Kindy,2,634200919
2819,2.0,VISO Kindergarten,2,634200919
2128,2.0,Vatupilei/ Taviso Kindy,2,634200919
1883,2.0,Veragavai Kindy,2,634200919
861,2.0,Vulughe (Horabau) Kindergarten,2,634200919
873,2.0,Vuramali Kindergarten,2,634200919
2024,2.0,Vutu Kindergarten,2,634200919
502,2.0,Wanderer Bay Kindergarten,2,634200919
104,105.0,Betikama NSS,2,634200919
2420,105.0,Not available,2,634200919
2720,105.0,Selwyn College,2,634200919
637,105.0,St Josephs Tenaru NSS,2,634200919
2928,43.0,Adeade Primary,2,634200919
1305,43.0,Ando Primary,2,634200919
1996,43.0,Anva Primary School,2,634200919
643,43.0,Areatakiki Primary,2,634200919
2548,43.0,Avuavu Primary,2,634200919
1894,43.0,BOLALE CHS,2,634200919
2552,43.0,Babala Adventist Primary,2,634200919
2554,43.0,Babanakira CHS,2,634200919
882,43.0,Babasu Primary,2,634200919
1445,43.0,Beaufort Bay Primary,2,634200919
98,43.0,Belaha CHS,2,634200919
100,43.0,Bemuta Primary,2,634200919
101,43.0,Besu Primary,2,634200919
2152,43.0,Bola Primary,2,634200919
813,43.0,Bubunuhu CHS,2,634200919
815,43.0,Bubutasi Primary,2,634200919
331,43.0,Chapuria CHS,2,634200919
332,43.0,Chinako Primary,2,634200919
335,43.0,Chocho Primary,2,634200919
1041,43.0,GILO Primary,2,634200919
1158,43.0,Ghove Primary,2,634200919
1160,43.0,Gifu Primary,2,634200919
2043,43.0,Haiparia Primary,2,634200919
436,43.0,Harvest Academy primary school,2,634200919
440,43.0,Hauale Primary,2,634200919
3166,43.0,Horohana Extension,2,634200919
1389,43.0,Jericho Primary,2,634200919
1393,43.0,Jeta Primary,2,634200919
2066,43.0,Juniper Primary School,2,634200919
2072,43.0,Kaekae Primary,2,634200919
2628,43.0,Kobiloko Primary,2,634200919
1114,43.0,Kolina Primary,2,634200919
1119,43.0,Kolokapalu Primary,2,634200919
1271,43.0,Kolokemau Primary,2,634200919
1277,43.0,Kolona Primary,2,634200919
1279,43.0,Kolosulu Primary,2,634200919
186,43.0,Koloula/ Basiana Primary,2,634200919
187,43.0,Kolovaolu Primary,2,634200919
190,43.0,Komukama Primary,2,634200919
617,43.0,Kulu CHS,2,634200919
620,43.0,Kuma CHS,2,634200919
2461,43.0,Kusumba Primary,2,634200919
527,43.0,LALOATO CHS,2,634200919
1063,43.0,LUNGA CHS,2,634200919
531,43.0,Lambi CHS,2,634200919
275,43.0,Lele Primary,2,634200919
2202,43.0,Longu Avuavu Primary,2,634200919
2206,43.0,Longu Kaoka CHS,2,634200919
1067,43.0,Lungu Vasa Primary,2,634200919
2658,43.0,MALAGHETI Primary,2,634200919
1417,43.0,MBOENI CHS ,2,634200919
1331,43.0,Makina Primary,2,634200919
2666,43.0,Mamasa Primary,2,634200919
784,43.0,Marasa Primary,2,634200919
785,43.0,Marauiapa Primary,2,634200919
1221,43.0,Marubo Primary,2,634200919
2688,43.0,Mataga Primary,2,634200919
2696,43.0,Matanunughu Primary,2,634200919
1407,43.0,Mbalasuna Primary,2,634200919
2442,43.0,Mt Beata Primary,2,634200919
859,43.0,Nalei Primary,2,634200919
975,43.0,Nangali Primary,2,634200919
2412,43.0,Not available,2,634200919
549,43.0,Noto Primary School,2,634200919
1083,43.0,Nughulathi Primary,2,634200919
42,43.0,Obo Obo Primary,2,634200919
695,43.0,Palm Drive Primary,2,634200919
2614,43.0,Poposa Primary,2,634200919
1871,43.0,REKO Primary,2,634200919
2233,43.0,Ravu Primary,2,634200919
1873,43.0,Rere Primary School,2,634200919
983,43.0,Ruavatu Extension (Vanua Levu),2,634200919
984,43.0,Ruavatu Primary,2,634200919
1656,43.0,SUGHU Primary,2,634200919
245,43.0,Salamarao Primary,2,634200919
248,43.0,Sali Primary,2,634200919
1927,43.0,Saro Primary,2,634200919
2725,43.0,Shamael Habu Primary,2,634200919
1526,43.0,Solosaia Primary,2,634200919
3096,43.0,Suaghi Primary,2,634200919
1658,43.0,Sukiki Primary,2,634200919
770,43.0,Talaura Primary,2,634200919
2337,43.0,Tanakuku Primary,2,634200919
1360,43.0,Tenavatu Primary,2,634200919
1368,43.0,Tetupa Primary School,2,634200919
2047,43.0,Tikoho Primary School,2,634200919
2052,43.0,Titinge Primary,2,634200919
88,43.0,Tolunatete (SUSU) CHS,2,634200919
1423,43.0,Tulahi Primary,2,634200919
1427,43.0,Tumurora Primary,2,634200919
473,43.0,VISALE CHS ,2,634200919
1256,43.0,Vanua Levu Primary,2,634200919
2124,43.0,Vatualae Primary,2,634200919
2126,43.0,Vatubulu Primary,2,634200919
2130,43.0,Vatutila Primary School,2,634200919
2132,43.0,Vavalu Primary,2,634200919
2142,43.0,Veraboli Primary,2,634200919
464,43.0,Verahue Primary,2,634200919
467,43.0,Veraligi Primary,2,634200919
468,43.0,Veramogho Primary,2,634200919
469,43.0,Veuru Primary,2,634200919
2820,43.0,Viso Primary,2,634200919
863,43.0,Vulughe Primary,2,634200919
500,43.0,WANDERER BAY CHS ,2,634200919
2549,541.0,Avuavu PSS,2,634200919
2555,541.0,Babanakira CHS,2,634200919
540,541.0,Not available,2,634200919
985,541.0,Ruavatu Secondary PSS,2,634200919
2339,541.0,Tangarare PSS,2,634200919
102,103.0,Bethesda RTC,2,634200919
1103,103.0,Divit RTC,2,634200919
1105,103.0,Don Bosco RTC Tetere,2,634200919
1759,103.0,Kaotave RTC,2,634200919
2678,103.0,Mary Mazzarello Dev. Centre,2,634200919
1644,103.0,Not available,2,634200919
2296,103.0,SAN ISIDRO RTC,2,634200919
311,103.0,St Martin RTC,2,634200919
559,103.0,Suva RTC,2,634200919
